experiment,video_name,step,agent,horizon,state,qvalues,best_action,use_figures,handle_deadlocks,check_safety,init_mode,temporal_init_mode,deadlock_init_mode,deadlock_protocole,with_stay
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,3,"(np.int64(3), np.int64(1))","[-8.349181241438018, -9.040775281126903, -7.496136727940913, -500.98999928524546, -6.75350796968163]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,3,"(np.int64(1), np.int64(1))","[-8.648275251635884, -500.9899993183186, -9.102253868695323, -500.9899993106285, -7.725530557207971]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,3,"(np.int64(2), np.int64(0))","[-500.98999940555154, -500.9899994308563, -500.9899995079193, -1.000000114620813, -9.078911761017723]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,2,"(2, 1)","[-8.490588787573074, -8.648275251635884, -8.685972889984807, -500.99000011347437, -7.695722121916427]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,2,"(np.int64(2), np.int64(2))","[-7.695722121916427, -7.725530557207971, -5.851985059899988, -8.490588787573074, -5.851985059899988]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,2,"(np.int64(3), np.int64(1))","[-8.685972889984807, -8.490588787573074, -7.800017813207528, -500.9900001531221, -5.851985059899988]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,2,"(np.int64(1), np.int64(1))","[-8.648275251635884, -500.99000012811587, -8.490588787573074, -500.990000075651, -7.725530557207971]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,2,"(np.int64(2), np.int64(0))","[-500.99000011347437, -500.990000075651, -500.9900001531221, -1.0000000000000009, -8.490588787573074]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,1,"(2, 1)","[-8.618764878039242, -8.648275251635884, -6.793465209300985, -500.9899999999998, -6.793465209300985]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,1,"(np.int64(2), np.int64(2))","[-6.793465209300985, -7.725530557207971, -5.851985059899988, -8.618764878039242, -5.851985059899988]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,1,"(np.int64(3), np.int64(1))","[-6.793465209300985, -8.618764878039242, -5.851985059899988, -500.9899999999998, -5.851985059899988]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,1,"(np.int64(1), np.int64(1))","[-8.648275251635884, -500.9899999999998, -8.618764878039242, -500.9899999999998, -7.725530557207971]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,1,"(np.int64(2), np.int64(0))","[-500.9899999999998, -500.9899999999998, -500.9899999999998, -1.0000000000000364, -8.618764878039242]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,4,"(2, 1)","[-7.725530557207971, -8.648275251635884, -6.793465209300985, -500.9899887540753, -6.793465209300985]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,4,"(np.int64(2), np.int64(2))","[-6.793465209300985, -7.725530557207971, -5.851985059899988, -7.725530557207971, -5.851985059899988]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,4,"(np.int64(3), np.int64(1))","[-6.793465209300985, -7.725530557207971, -5.851985059899988, -500.98998873066864, -5.851985059899988]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,4,"(np.int64(1), np.int64(1))","[-8.648275251635884, -500.9899887772478, -7.725530557207971, -500.9899887772478, -7.725530557207971]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,0,4,"(np.int64(2), np.int64(0))","[-500.9899887540753, -500.9899887772478, -500.98998873066864, -1.0000014369552996, -7.725530557207971]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,3,"(2, 6)","[-9.152640493874978, -8.648275251635884, -8.564079604351075, -7.519109910738848, -500.98999957787726]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,3,"(np.int64(2), np.int64(7))","[-500.9899998136609, -500.98999980982023, -500.9899998904352, -9.153765780372579, -1.0000000444064514]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,3,"(np.int64(3), np.int64(6))","[-8.649421232008601, -9.208912463890176, -7.633217235099544, -6.829456660355053, -500.9899999575381]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,3,"(np.int64(1), np.int64(6))","[-8.648275251635884, -500.9899999447349, -9.152362893860658, -7.725530557207971, -500.98999975227855]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,3,"(np.int64(2), np.int64(5))","[-7.395635681157074, -7.725530557207971, -6.730408405309422, -6.730408405309422, -8.95326216279114]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,2,"(2, 6)","[-8.443918811631452, -8.648275251635884, -8.761162093751494, -7.6631043212563235, -500.99000004396214]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,2,"(np.int64(2), np.int64(7))","[-500.99000004396214, -500.99000004963455, -500.99000011162593, -8.443918811631452, -1.0000000000000009]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,2,"(np.int64(3), np.int64(6))","[-8.761162093751494, -8.443918811631452, -7.754241972515432, -5.851985059899988, -500.99000011162593]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,2,"(np.int64(1), np.int64(6))","[-8.648275251635884, -500.99000015816785, -8.443918811631452, -7.725530557207971, -500.99000004963455]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,2,"(np.int64(2), np.int64(5))","[-7.6631043212563235, -7.725530557207971, -5.851985059899988, -5.851985059899988, -8.443918811631452]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,1,"(2, 6)","[-8.586473256204856, -8.648275251635884, -6.793465209300985, -6.793465209300985, -500.9899999999998]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,1,"(np.int64(2), np.int64(7))","[-500.9899999999998, -500.9899999999998, -500.9899999999998, -8.586473256204856, -1.0000000000000364]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,1,"(np.int64(3), np.int64(6))","[-6.793465209300985, -8.586473256204856, -5.851985059899988, -5.851985059899988, -500.9899999999998]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,1,"(np.int64(1), np.int64(6))","[-8.648275251635884, -500.9899999999998, -8.586473256204856, -7.725530557207971, -500.9899999999998]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,1,"(np.int64(2), np.int64(5))","[-6.793465209300985, -7.725530557207971, -5.851985059899988, -5.851985059899988, -8.586473256204856]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,4,"(2, 6)","[-7.725530557207971, -8.648275251635884, -6.793465209300985, -6.793465209300985, -500.9899887540753]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,4,"(np.int64(2), np.int64(7))","[-500.9899887540753, -500.9899887772478, -500.98998873066864, -7.725530557207971, -1.0000014369552996]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,4,"(np.int64(3), np.int64(6))","[-6.793465209300985, -7.725530557207971, -5.851985059899988, -5.851985059899988, -500.98998873066864]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,4,"(np.int64(1), np.int64(6))","[-8.648275251635884, -500.9899887772478, -7.725530557207971, -7.725530557207971, -500.9899887772478]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,1,4,"(np.int64(2), np.int64(5))","[-6.793465209300985, -7.725530557207971, -5.851985059899988, -5.851985059899988, -7.725530557207971]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,3,"(np.int64(5), np.int64(0))","[-500.98999913268403, -500.98999890085855, -500.9899989063205, -1.0000001572301962, -9.02763510813282]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,3,"(np.int64(6), np.int64(1))","[-8.648275251635884, -9.083661064030524, -500.98999953451704, -500.98999925027204, -7.725530557207971]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,3,"(np.int64(4), np.int64(1))","[-8.539480542783634, -7.548168179891163, -9.112786446684837, -500.98999962314633, -6.80488377292753]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,3,"(5, 1)","[-9.04564473945861, -8.497016313820108, -8.648275251635884, -500.9899998041377, -7.409943385062571]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,3,"(np.int64(5), np.int64(2))","[-7.367402880257709, -6.7168998881326925, -7.725530557207971, -8.952831302735799, -6.7168998881326925]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,2,"(np.int64(5), np.int64(0))","[-500.99000015565764, -500.990000043246, -500.9900000551495, -1.0000000000000009, -8.335843951211938]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,2,"(np.int64(6), np.int64(1))","[-8.648275251635884, -8.335843951211938, -500.9900002678587, -500.9900000551495, -7.725530557207971]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,2,"(np.int64(4), np.int64(1))","[-8.736834935198246, -7.733660260659795, -8.335843951211938, -500.990000043246, -5.851985059899988]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,2,"(5, 1)","[-8.335843951211938, -8.736834935198246, -8.648275251635884, -500.99000015565764, -7.649730889251362]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,2,"(np.int64(5), np.int64(2))","[-7.649730889251362, -5.851985059899988, -7.725530557207971, -8.335843951211938, -5.851985059899988]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,1,"(np.int64(5), np.int64(0))","[-500.9899999999998, -500.9899999999998, -500.9899999999998, -1.0000000000000364, -8.573233558855787]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,1,"(np.int64(6), np.int64(1))","[-8.648275251635884, -8.573233558855787, -500.9899999999998, -500.9899999999998, -7.725530557207971]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,1,"(np.int64(4), np.int64(1))","[-6.793465209300985, -5.851985059899988, -8.573233558855787, -500.9899999999998, -5.851985059899988]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,1,"(5, 1)","[-8.573233558855787, -6.793465209300985, -8.648275251635884, -500.9899999999998, -6.793465209300985]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,1,"(np.int64(5), np.int64(2))","[-6.793465209300985, -5.851985059899988, -7.725530557207971, -8.573233558855787, -5.851985059899988]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,4,"(np.int64(5), np.int64(0))","[-500.9899887540753, -500.98998873066864, -500.9899887772478, -1.0000014369552996, -7.725530557207971]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,4,"(np.int64(6), np.int64(1))","[-8.648275251635884, -7.725530557207971, -500.9899887772478, -500.9899887772478, -7.725530557207971]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,4,"(np.int64(4), np.int64(1))","[-6.793465209300985, -5.851985059899988, -7.725530557207971, -500.98998873066864, -5.851985059899988]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,4,"(5, 1)","[-7.725530557207971, -6.793465209300985, -8.648275251635884, -500.9899887540753, -6.793465209300985]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,2,4,"(np.int64(5), np.int64(2))","[-6.793465209300985, -5.851985059899988, -7.725530557207971, -7.725530557207971, -5.851985059899988]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,3,"(np.int64(5), np.int64(5))","[-7.493913020931943, -6.772218616823119, -7.725530557207971, -6.772218616823119, -9.063305188657504]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,3,"(5, 6)","[-8.95727687568044, -8.261340874384885, -8.648275251635884, -7.442741054442475, -500.98999887436025]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,3,"(np.int64(6), np.int64(6))","[-8.648275251635884, -8.951862093026909, -500.98999932822704, -7.725530557207971, -500.9899992273955]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,3,"(np.int64(4), np.int64(6))","[-8.312963556035488, -7.30269225162977, -9.037322144610348, -6.742566070768479, -500.98999898763674]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,3,"(np.int64(5), np.int64(7))","[-500.9899997578907, -500.9899997701148, -500.9899997488722, -9.181908961417964, -1.0000000548227794]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,2,"(np.int64(5), np.int64(5))","[-7.704496430654885, -5.851985059899988, -7.725530557207971, -5.851985059899988, -8.368313643898041]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,2,"(5, 6)","[-8.368313643898041, -8.675140410060788, -8.648275251635884, -7.704496430654885, -500.99000005427433]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,2,"(np.int64(6), np.int64(6))","[-8.648275251635884, -8.368313643898041, -500.990000075651, -7.725530557207971, -500.990000075651]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,2,"(np.int64(4), np.int64(6))","[-8.675140410060788, -7.638152839126288, -8.368313643898041, -5.851985059899988, -500.99000007323775]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,2,"(np.int64(5), np.int64(7))","[-500.99000005427433, -500.99000007323775, -500.990000075651, -8.368313643898041, -1.0000000000000009]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,1,"(np.int64(5), np.int64(5))","[-6.793465209300985, -5.851985059899988, -7.725530557207971, -5.851985059899988, -8.627451443469969]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,1,"(5, 6)","[-8.627451443469969, -6.793465209300985, -8.648275251635884, -6.793465209300985, -500.9899999999998]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,1,"(np.int64(6), np.int64(6))","[-8.648275251635884, -8.627451443469969, -500.9899999999998, -7.725530557207971, -500.9899999999998]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,1,"(np.int64(4), np.int64(6))","[-6.793465209300985, -5.851985059899988, -8.627451443469969, -5.851985059899988, -500.9899999999998]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,1,"(np.int64(5), np.int64(7))","[-500.9899999999998, -500.9899999999998, -500.9899999999998, -8.627451443469969, -1.0000000000000364]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,4,"(np.int64(5), np.int64(5))","[-6.793465209300985, -5.851985059899988, -7.725530557207971, -5.851985059899988, -7.725530557207971]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,4,"(5, 6)","[-7.725530557207971, -6.793465209300985, -8.648275251635884, -6.793465209300985, -500.9899887540753]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,4,"(np.int64(6), np.int64(6))","[-8.648275251635884, -7.725530557207971, -500.9899887772478, -7.725530557207971, -500.9899887772478]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,4,"(np.int64(4), np.int64(6))","[-6.793465209300985, -5.851985059899988, -7.725530557207971, -5.851985059899988, -500.98998873066864]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,1,3,4,"(np.int64(5), np.int64(7))","[-500.9899887540753, -500.98998873066864, -500.9899887772478, -7.725530557207971, -1.0000014369552996]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,2,0,3,"(np.int64(2), np.int64(1))","[-9.39409255931846, -9.559645870439363, -8.911796047280973, -500.9899999999998, -7.704835828104463]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,2,0,3,"(3, 1)","[-8.966593373094293, -9.42930612025132, -7.6887888297410285, -500.9899999999998, -7.872813201688601]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,2,0,3,"(np.int64(3), np.int64(2))","[-7.847934013768957, -7.694988119082627, -6.501275372268408, -8.939785214243555, -9.216431341711566]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,2,0,3,"(np.int64(4), np.int64(1))","[-7.572720580356244, -8.855292767727006, -6.322291440014175, -500.9900003219277, -6.4356516970598365]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,2,0,3,"(np.int64(3), np.int64(0))","[-500.9899999999998, -500.9899999999998, -500.9900002996335, -1.000000000000002, -9.12064507646288]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,2,0,2,"(np.int64(2), np.int64(1))","[-9.62778746982341, -8.648275251635884, -9.611900941443611, -500.9899999999998, -6.793465209300985]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,2,0,2,"(3, 1)","[-9.611900941443611, -9.62778746982341, -8.259068525614026, -500.9899999999998, -8.436262618545715]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,2,0,2,"(np.int64(3), np.int64(2))","[-8.436262618545715, -6.793465209300985, -6.839183594330285, -9.611900941443611, -6.793465209300985]",1,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,2,0,2,"(np.int64(4), np.int64(1))","[-8.259068525614026, -9.611900941443611, -6.725890911173293, -500.9900001219544, -6.839183594330285]",2,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,2,0,2,"(np.int64(3), np.int64(0))","[-500.9899999999998, -500.9899999999998, -500.9900001219544, -1.0000000000000009, -9.611900941443611]",3,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,2,0,1,"(np.int64(2), np.int64(1))","[-7.725530579865995, -8.648275251635884, -10.176477754543484, -500.9899999999998, -6.793465209300985]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,2,0,1,"(3, 1)","[-10.176477754543484, -7.725530579865995, -8.6586319308674, -500.9899999999998, -7.725530509683119]",4,True,True,True,Qstar,Qstar,Zeros,random,False
3,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withF_rep1.mp4,2,0,1,"(np.int64(3), np.int64(2))","[-7.725530509683119, -6.793465209300985, -4.900995009999992, -10.176477754543484, -4.900995009999992]",2,True,True,True,Qstar,Qstar,Zeros,random,False
